School,YrLevel,Domain,ACARA ID,School Name,Family Name,Given Name,Student PSI,SRN,Year Level,Test Level,Test Domain,Domain Band,Raw Score,Scaled Score,Parallel Path,Participation
21212,5,Writing,21212,Anticapital Primary College,Akbar,Hilda,R100000005G,457520822,5,5,Writing,8,1.00,575.00,,P
21212,5,GrammarAndPunctuation,21212,Anticapital Primary College,Akbar,Hilda,R100000005G,457520822,5,5,Grammar and Punctuation,7,19.00,539.00,C0,P
21212,5,Reading,21212,Anticapital Primary College,Akbar,Hilda,R100000005G,457520822,5,5,Reading,6,30.00,525.00,A0:B0:C0,P
21212,5,Numeracy,21212,Anticapital Primary College,Akbar,Hilda,R100000005G,457520822,5,5,Numeracy,6,32.00,531.67,NC0:D0:C0,P
21215,9,Spelling,21215,Isovalerate Combined College,Oates,Wilson,R100000099R,439271349,9,9,Spelling,9,19.00,619.00,SA1:SB1:PB1,P
21215,9,Writing,21215,Isovalerate Combined College,Oates,Wilson,R100000099R,439271349,9,9,Writing,6,0.00,505.00,,P
21215,9,GrammarAndPunctuation,21215,Isovalerate Combined College,Oates,Wilson,R100000099R,439271349,9,9,Grammar and Punctuation,0,0.00,0.00,G0,P
21215,9,Reading,21215,Isovalerate Combined College,Oates,Wilson,R100000099R,439271349,9,9,Reading,,,,,W
21215,9,Numeracy,21215,Isovalerate Combined College,Oates,Wilson,R100000099R,439271349,9,9,Numeracy,8,47.00,615.16,CA1:D1:C0:F0,P
21215,9,Spelling,21215,Isovalerate Combined College,Dallas,Carolyn,R100000083D,823126537,9,9,Spelling,8,18.00,613.00,SA0:SD1:PD1,P
21215,9,Writing,21215,Isovalerate Combined College,Dallas,Carolyn,R100000083D,823126537,9,9,Writing,6,0.00,505.00,,P
21215,9,GrammarAndPunctuation,21215,Isovalerate Combined College,Dallas,Carolyn,R100000083D,823126537,9,9,Grammar and Punctuation,9,20.00,625.00,F0,P
21215,9,Reading,21215,Isovalerate Combined College,Dallas,Carolyn,R100000083D,823126537,9,9,Reading,8,29.00,595.62,A1:D0:F0,P
21215,9,Numeracy,21215,Isovalerate Combined College,Dallas,Carolyn,R100000083D,823126537,9,9,Numeracy,8,42.00,603.44,CA1:D0:E0:F0,P
21214,5,Spelling,21214,Iliac Primary College,Vasquez,Tracey,R100000060S,521388793,5,5,Spelling,7,19.00,539.00,SA1:SD0:PB1,P
21214,5,Writing,21214,Iliac Primary College,Vasquez,Tracey,R100000060S,521388793,5,5,Writing,8,1.00,575.00,,P
21214,5,GrammarAndPunctuation,21214,Iliac Primary College,Vasquez,Tracey,R100000060S,521388793,5,5,Grammar and Punctuation,7,22.00,557.00,F0,P
21214,5,Reading,21214,Iliac Primary College,Vasquez,Tracey,R100000060S,521388793,5,5,Reading,7,35.00,541.67,A1:B1:F0,P
21214,5,Numeracy,21214,Iliac Primary College,Vasquez,Tracey,R100000060S,521388793,5,5,Numeracy,6,32.00,531.67,CA0:D1:E1,P
21212,5,Spelling,21212,Anticapital Primary College,Clevenger,Jonathon,R100000006H,343044931,5,5,Spelling,7,21.00,551.00,SA0:SD1:PD1,P
21212,5,Writing,21212,Anticapital Primary College,Clevenger,Jonathon,R100000006H,343044931,5,5,Writing,8,1.00,575.00,,P
21212,5,GrammarAndPunctuation,21212,Anticapital Primary College,Clevenger,Jonathon,R100000006H,343044931,5,5,Grammar and Punctuation,6,16.00,521.00,E0,P
21212,5,Reading,21212,Anticapital Primary College,Clevenger,Jonathon,R100000006H,343044931,5,5,Reading,6,28.00,518.33,A1:D0:E0,P
21212,5,Numeracy,21212,Anticapital Primary College,Clevenger,Jonathon,R100000006H,343044931,5,5,Numeracy,7,35.00,541.67,CA0:B0:C0,P
21213,3,GrammarAndPunctuation,21213,Hippocentaur Primary College,Copeland,Camelia,R100000037R,493598277,3,3,Grammar and Punctuation,5,16.00,411.00,E1,P
21213,3,Reading,21213,Hippocentaur Primary College,Copeland,Camelia,R100000037R,493598277,3,3,Reading,5,28.00,422.69,A3:B0:E0,P
21213,3,Numeracy,21213,Hippocentaur Primary College,Copeland,Camelia,R100000037R,493598277,3,3,Numeracy,6,30.00,430.38,A0:B0:C0,P
21213,3,Spelling,21213,Hippocentaur Primary College,Copeland,Camelia,R100000037R,493598277,3,3,Spelling,6,20.00,435.00,SA0:SB0:PB0,P
21213,5,Spelling,21213,Hippocentaur Primary College,Staats,Grady,R100000028M,746926784,5,5,Spelling,6,16.00,521.00,SA0:SD0:PD1,P
21213,5,Writing,21213,Hippocentaur Primary College,Staats,Grady,R100000028M,746926784,5,5,Writing,8,1.00,575.00,,P
21213,5,GrammarAndPunctuation,21213,Hippocentaur Primary College,Staats,Grady,R100000028M,746926784,5,5,Grammar and Punctuation,7,21.00,551.00,E1,P
21213,5,Reading,21213,Hippocentaur Primary College,Staats,Grady,R100000028M,746926784,5,5,Reading,6,32.00,531.67,A2:D1:E0,P
21213,5,Numeracy,21213,Hippocentaur Primary College,Staats,Grady,R100000028M,746926784,5,5,Numeracy,,,,,C
21214,3,GrammarAndPunctuation,21214,Iliac Primary College,Crain,Marian,R100000062K,62853932,3,3,Grammar and Punctuation,6,20.00,435.00,F0,P
21214,3,Reading,21214,Iliac Primary College,Crain,Marian,R100000062K,62853932,3,3,Reading,5,27.00,418.85,A2:B1:F0,P
21214,3,Numeracy,21214,Iliac Primary College,Crain,Marian,R100000062K,62853932,3,3,Numeracy,,,,CA0:B1:E1,S
21214,3,Spelling,21214,Iliac Primary College,Crain,Marian,R100000062K,62853932,3,3,Spelling,5,17.00,417.00,SA1:SD1:PD1,P
21219,9,Spelling,21219,Trotcozy Secondary College,Hawkins,Lettie,R100000190G,20896464,9,9,Spelling,8,14.00,589.00,SA1:SD1:PD1,P
21219,9,Writing,21219,Trotcozy Secondary College,Hawkins,Lettie,R100000190G,20896464,9,9,Writing,6,0.00,505.00,,P
21219,9,GrammarAndPunctuation,21219,Trotcozy Secondary College,Hawkins,Lettie,R100000190G,20896464,9,9,Grammar and Punctuation,9,19.00,619.00,C1,P
21219,9,Reading,21219,Trotcozy Secondary College,Hawkins,Lettie,R100000190G,20896464,9,9,Reading,9,39.00,626.88,A2:D1:C0,P
21219,9,Numeracy,21219,Trotcozy Secondary College,Hawkins,Lettie,R100000190G,20896464,9,9,Numeracy,8,31.00,601.88,A2:D0:C0:E0,P
21220,9,Spelling,21220,Unturpentined Secondary College,Bowles,Bruce,R100000209H,105780998,9,9,Spelling,8,15.00,595.00,SA1:SD1:PD1,P
21220,9,Writing,21220,Unturpentined Secondary College,Bowles,Bruce,R100000209H,105780998,9,9,Writing,10,1.00,655.00,,P
21220,9,GrammarAndPunctuation,21220,Unturpentined Secondary College,Bowles,Bruce,R100000209H,105780998,9,9,Grammar and Punctuation,8,17.00,607.00,F0,P
21220,9,Reading,21220,Unturpentined Secondary College,Bowles,Bruce,R100000209H,105780998,9,9,Reading,8,31.00,601.88,A0:D1:F0,P
21220,9,Numeracy,21220,Unturpentined Secondary College,Bowles,Bruce,R100000209H,105780998,9,9,Numeracy,,,,,A
21218,7,Numeracy,21218,Redistrainer Secondary College,Lake,Elda,R100000160R,565645348,7,7,Numeracy,8,37.00,590.62,A0:B0:C0:F0,P
21218,7,Writing,21218,Redistrainer Secondary College,Lake,Elda,R100000160R,565645348,7,7,Writing,9,1.00,625.00,,P
21218,7,Spelling,21218,Redistrainer Secondary College,Lake,Elda,R100000160R,565645348,7,7,Spelling,7,13.00,553.00,SA1:SB1:PB1,P
21218,7,Reading,21218,Redistrainer Secondary College,Lake,Elda,R100000160R,565645348,7,7,Reading,8,38.00,593.75,A1:B1:C0,P
21218,7,GrammarAndPunctuation,21218,Redistrainer Secondary College,Lake,Elda,R100000160R,565645348,7,7,Grammar and Punctuation,7,16.00,571.00,C1,P
